time,host,service,reason,state,contact,information
2022-12-30T21:42,DSIP028SPSB,Disk Free on C:,Service Problem,CRITICAL,vicente_de_blas,CRITICAL critical({C: 3% free (2.999GB/89.461GB)})
2022-12-30T21:02,DSIP007SPSB,Databases Buffer Hit Ratio,Service Recovery,OK,SATEC_Asier_pruebas,OK - buffer cache hit ratio is 100.00%
2022-12-30T21:02,DSIP007SPSB,Databases Buffer Hit Ratio,Service Recovery,OK,SATEC_Cuenta_Soporte,OK - buffer cache hit ratio is 100.00%
2022-12-30T21:02,DSIP007SPSB,Databases Buffer Hit Ratio,Service Recovery,OK,eva_nalda,OK - buffer cache hit ratio is 100.00%
2022-12-30T21:02,DSIP007SPSB,Databases Buffer Hit Ratio,Service Recovery,OK,vicente_de_blas,OK - buffer cache hit ratio is 100.00%
2022-12-30T20:57,DSIP007SPSB,Databases Buffer Hit Ratio,Service Problem,CRITICAL,SATEC_Asier_pruebas,CRITICAL - buffer cache hit ratio is 83.36%
2022-12-30T20:57,DSIP007SPSB,Databases Buffer Hit Ratio,Service Problem,CRITICAL,SATEC_Cuenta_Soporte,CRITICAL - buffer cache hit ratio is 83.36%
2022-12-30T20:57,DSIP007SPSB,Databases Buffer Hit Ratio,Service Problem,CRITICAL,eva_nalda,CRITICAL - buffer cache hit ratio is 83.36%
2022-12-30T20:57,DSIP007SPSB,Databases Buffer Hit Ratio,Service Problem,CRITICAL,vicente_de_blas,CRITICAL - buffer cache hit ratio is 83.36%
2022-12-30T20:03,DSIP029SPSB,Disk Free on C:,Service Problem,CRITICAL,SATEC_Asier_pruebas,CRITICAL critical({C: 2% free (2.467GB/89.461GB)})
2022-12-30T20:03,DSIP029SPSB,Disk Free on C:,Service Problem,CRITICAL,SATEC_Cuenta_Soporte,CRITICAL critical({C: 2% free (2.467GB/89.461GB)})
2022-12-30T20:03,DSIP029SPSB,Disk Free on C:,Service Problem,CRITICAL,eva_nalda,CRITICAL critical({C: 2% free (2.467GB/89.461GB)})
2022-12-30T20:03,DSIP029SPSB,Disk Free on C:,Service Problem,CRITICAL,vicente_de_blas,CRITICAL critical({C: 2% free (2.467GB/89.461GB)})
2022-12-30T19:50,DSIP008SPSB,Database WSS_Content_PRJ_PW Backup Log Age,Service Recovery,OK,vicente_de_blas,OK - log of WSS_Content_PRJ_PW was backed up 0h ago
2022-12-30T19:50,DSIP008SPSB,Database WSS_Content_PRJ_PW Backup Log Age,Service Recovery,OK,eva_nalda,OK - log of WSS_Content_PRJ_PW was backed up 0h ago
2022-12-30T19:50,DSIP008SPSB,Database WSS_Content_PRJ_PW Backup Log Age,Service Recovery,OK,SATEC_Cuenta_Soporte,OK - log of WSS_Content_PRJ_PW was backed up 0h ago
2022-12-30T19:50,DSIP008SPSB,Database WSS_Content_PRJ_PW Backup Log Age,Service Recovery,OK,SATEC_Asier_pruebas,OK - log of WSS_Content_PRJ_PW was backed up 0h ago
2022-12-30T19:10,DSIP008SPSB,Database WSS_Content_PRJ_RR02 Backup Log Age,Service Recovery,OK,SATEC_Asier_pruebas,OK - log of WSS_Content_PRJ_RR02 was backed up 0h ago
2022-12-30T19:10,DSIP008SPSB,Database WSS_Content_PRJ_RR02 Backup Log Age,Service Recovery,OK,SATEC_Cuenta_Soporte,OK - log of WSS_Content_PRJ_RR02 was backed up 0h ago
2022-12-30T19:10,DSIP008SPSB,Database WSS_Content_PRJ_RR02 Backup Log Age,Service Recovery,OK,eva_nalda,OK - log of WSS_Content_PRJ_RR02 was backed up 0h ago
2022-12-30T19:10,DSIP008SPSB,Database WSS_Content_PRJ_RR02 Backup Log Age,Service Recovery,OK,vicente_de_blas,OK - log of WSS_Content_PRJ_RR02 was backed up 0h ago
2022-12-30T19:08,DSIP071MECL,Database ITP_OnLine_3 Backup Log Age,Service Recovery,OK,eva_nalda,OK - log of ITP_OnLine_3 was backed up 1h ago
2022-12-30T19:08,DSIP071MECL,Database ITP_OnLine_3 Backup Log Age,Service Recovery,OK,vicente_de_blas,OK - log of ITP_OnLine_3 was backed up 1h ago
2022-12-30T19:08,DSIP071MECL,Database ITP_OnLine_3 Backup Log Age,Service Recovery,OK,SATEC_Asier_pruebas,OK - log of ITP_OnLine_3 was backed up 1h ago
2022-12-30T19:08,DSIP071MECL,Database ITP_OnLine_3 Backup Log Age,Service Recovery,OK,SATEC_Cuenta_Soporte,OK - log of ITP_OnLine_3 was backed up 1h ago
2022-12-30T19:08,DSIP071MECL,Database ITP_OnLine_6 Backup Log Age,Service Recovery,OK,eva_nalda,OK - log of ITP_OnLine_6 was backed up 1h ago
2022-12-30T19:08,DSIP071MECL,Database ITP_OnLine_6 Backup Log Age,Service Recovery,OK,vicente_de_blas,OK - log of ITP_OnLine_6 was backed up 1h ago
2022-12-30T19:08,DSIP071MECL,Database ITP_OnLine_6 Backup Log Age,Service Recovery,OK,SATEC_Asier_pruebas,OK - log of ITP_OnLine_6 was backed up 1h ago
2022-12-30T19:08,DSIP071MECL,Database ITP_OnLine_6 Backup Log Age,Service Recovery,OK,SATEC_Cuenta_Soporte,OK - log of ITP_OnLine_6 was backed up 1h ago
2022-12-30T19:08,DSIP071MECL,Database ITP_OnLine_11 Backup Log Age,Service Recovery,OK,eva_nalda,OK - log of ITP_OnLine_11 was backed up 1h ago
2022-12-30T19:08,DSIP071MECL,Database ITP_OnLine_11 Backup Log Age,Service Recovery,OK,vicente_de_blas,OK - log of ITP_OnLine_11 was backed up 1h ago
2022-12-30T19:08,DSIP071MECL,Database ITP_OnLine_11 Backup Log Age,Service Recovery,OK,SATEC_Asier_pruebas,OK - log of ITP_OnLine_11 was backed up 1h ago
2022-12-30T19:08,DSIP071MECL,Database ITP_OnLine_11 Backup Log Age,Service Recovery,OK,SATEC_Cuenta_Soporte,OK - log of ITP_OnLine_11 was backed up 1h ago
2022-12-30T19:02,DSIP071MECL,Database ITP_OnLine_8 Backup Log Age,Service Recovery,OK,eva_nalda,OK - log of ITP_OnLine_8 was backed up 1h ago
2022-12-30T19:02,DSIP071MECL,Database ITP_OnLine_8 Backup Log Age,Service Recovery,OK,vicente_de_blas,OK - log of ITP_OnLine_8 was backed up 1h ago
2022-12-30T19:02,DSIP071MECL,Database ITP_OnLine_8 Backup Log Age,Service Recovery,OK,SATEC_Asier_pruebas,OK - log of ITP_OnLine_8 was backed up 1h ago
2022-12-30T19:02,DSIP071MECL,Database ITP_OnLine_8 Backup Log Age,Service Recovery,OK,SATEC_Cuenta_Soporte,OK - log of ITP_OnLine_8 was backed up 1h ago
2022-12-30T19:01,DSIP071MECL,Database ITP_OnLine_13 Backup Log Age,Service Recovery,OK,eva_nalda,OK - log of ITP_OnLine_13 was backed up 1h ago
2022-12-30T19:01,DSIP071MECL,Database ITP_OnLine_13 Backup Log Age,Service Recovery,OK,vicente_de_blas,OK - log of ITP_OnLine_13 was backed up 1h ago
2022-12-30T19:01,DSIP071MECL,Database ITP_OnLine_13 Backup Log Age,Service Recovery,OK,SATEC_Asier_pruebas,OK - log of ITP_OnLine_13 was backed up 1h ago
2022-12-30T19:01,DSIP071MECL,Database ITP_OnLine_13 Backup Log Age,Service Recovery,OK,SATEC_Cuenta_Soporte,OK - log of ITP_OnLine_13 was backed up 1h ago
2022-12-30T18:57,DSIP071MECL,Database ITP_OnLine_5 Backup Log Age,Service Recovery,OK,SATEC_Cuenta_Soporte,OK - log of ITP_OnLine_5 was backed up 0h ago
2022-12-30T18:57,DSIP071MECL,Database ITP_OnLine_5 Backup Log Age,Service Recovery,OK,SATEC_Asier_pruebas,OK - log of ITP_OnLine_5 was backed up 0h ago
2022-12-30T18:57,DSIP071MECL,Database ITP_OnLine_5 Backup Log Age,Service Recovery,OK,vicente_de_blas,OK - log of ITP_OnLine_5 was backed up 0h ago
2022-12-30T18:57,DSIP071MECL,Database ITP_OnLine_5 Backup Log Age,Service Recovery,OK,eva_nalda,OK - log of ITP_OnLine_5 was backed up 0h ago
2022-12-30T18:53,DSIP071MECL,Database ITP_OnLine_2 Backup Log Age,Service Recovery,OK,eva_nalda,OK - log of ITP_OnLine_2 was backed up 0h ago
2022-12-30T18:53,DSIP071MECL,Database ITP_OnLine_2 Backup Log Age,Service Recovery,OK,vicente_de_blas,OK - log of ITP_OnLine_2 was backed up 0h ago
2022-12-30T18:53,DSIP071MECL,Database ITP_OnLine_2 Backup Log Age,Service Recovery,OK,SATEC_Asier_pruebas,OK - log of ITP_OnLine_2 was backed up 0h ago
2022-12-30T18:53,DSIP071MECL,Database ITP_OnLine_2 Backup Log Age,Service Recovery,OK,SATEC_Cuenta_Soporte,OK - log of ITP_OnLine_2 was backed up 0h ago
2022-12-30T18:49,DSIP071MECL,Database ITP_OnLine_12 Backup Log Age,Service Recovery,OK,eva_nalda,OK - log of ITP_OnLine_12 was backed up 0h ago
2022-12-30T18:49,DSIP071MECL,Database ITP_OnLine_12 Backup Log Age,Service Recovery,OK,vicente_de_blas,OK - log of ITP_OnLine_12 was backed up 0h ago
2022-12-30T18:49,DSIP071MECL,Database ITP_OnLine_12 Backup Log Age,Service Recovery,OK,SATEC_Asier_pruebas,OK - log of ITP_OnLine_12 was backed up 0h ago
2022-12-30T18:49,DSIP071MECL,Database ITP_OnLine_12 Backup Log Age,Service Recovery,OK,SATEC_Cuenta_Soporte,OK - log of ITP_OnLine_12 was backed up 0h ago
2022-12-30T18:49,DSIP071MECL,Database ITP_OnLine_7 Backup Log Age,Service Recovery,OK,eva_nalda,OK - log of ITP_OnLine_7 was backed up 0h ago
2022-12-30T18:49,DSIP071MECL,Database ITP_OnLine_7 Backup Log Age,Service Recovery,OK,vicente_de_blas,OK - log of ITP_OnLine_7 was backed up 0h ago
2022-12-30T18:49,DSIP071MECL,Database ITP_OnLine_7 Backup Log Age,Service Recovery,OK,SATEC_Asier_pruebas,OK - log of ITP_OnLine_7 was backed up 0h ago
2022-12-30T18:49,DSIP071MECL,Database ITP_OnLine_7 Backup Log Age,Service Recovery,OK,SATEC_Cuenta_Soporte,OK - log of ITP_OnLine_7 was backed up 0h ago
2022-12-30T18:41,ZD20A10E01,port1.0.11,Service Problem,CRITICAL,eneko_guemes,port1.0.11:DOWN: 1 int NOK : CRITICAL
2022-12-30T18:41,ZD20A10E01,port1.0.11,Service Problem,CRITICAL,luis_ortiz,port1.0.11:DOWN: 1 int NOK : CRITICAL
2022-12-30T18:41,ZD20A10E01,port1.0.11,Service Problem,CRITICAL,sergio_baza,port1.0.11:DOWN: 1 int NOK : CRITICAL
2022-12-30T18:41,ZD20A10E01,port1.0.11,Service Problem,CRITICAL,SATEC_Asier_pruebas,port1.0.11:DOWN: 1 int NOK : CRITICAL
2022-12-30T18:41,ZD20A10E01,port1.0.11,Service Problem,CRITICAL,SATEC_Cuenta_Soporte,port1.0.11:DOWN: 1 int NOK : CRITICAL
2022-12-30T18:21,DSIP006SPSB,Database WSS_Content_LIBVARIOS Backup Log Age,Service Recovery,OK,SATEC_Asier_pruebas,OK - log of WSS_Content_LIBVARIOS was backed up 0h ago
2022-12-30T18:21,DSIP006SPSB,Database WSS_Content_LIBVARIOS Backup Log Age,Service Recovery,OK,SATEC_Cuenta_Soporte,OK - log of WSS_Content_LIBVARIOS was backed up 0h ago
2022-12-30T18:21,DSIP006SPSB,Database WSS_Content_LIBVARIOS Backup Log Age,Service Recovery,OK,eva_nalda,OK - log of WSS_Content_LIBVARIOS was backed up 0h ago
2022-12-30T18:21,DSIP006SPSB,Database WSS_Content_LIBVARIOS Backup Log Age,Service Recovery,OK,vicente_de_blas,OK - log of WSS_Content_LIBVARIOS was backed up 0h ago
2022-12-30T18:19,DSIP006SPSB,Database WSS_Content_ORG_ITP_ENSAYOS_02 Backup Log Age,Service Recovery,OK,SATEC_Asier_pruebas,OK - log of WSS_Content_ORG_ITP_ENSAYOS_02 was backed up 0h ago
2022-12-30T18:19,DSIP006SPSB,Database WSS_Content_ORG_ITP_ENSAYOS_02 Backup Log Age,Service Recovery,OK,SATEC_Cuenta_Soporte,OK - log of WSS_Content_ORG_ITP_ENSAYOS_02 was backed up 0h ago
2022-12-30T18:19,DSIP006SPSB,Database WSS_Content_ORG_ITP_ENSAYOS_02 Backup Log Age,Service Recovery,OK,eva_nalda,OK - log of WSS_Content_ORG_ITP_ENSAYOS_02 was backed up 0h ago
2022-12-30T18:19,DSIP006SPSB,Database WSS_Content_ORG_ITP_ENSAYOS_02 Backup Log Age,Service Recovery,OK,vicente_de_blas,OK - log of WSS_Content_ORG_ITP_ENSAYOS_02 was backed up 0h ago
2022-12-30T18:17,DSIP071MECL,Database ITP_OnLine_4 Backup Log Age,Service Recovery,OK,eva_nalda,OK - log of ITP_OnLine_4 was backed up 0h ago
2022-12-30T18:17,DSIP071MECL,Database ITP_OnLine_4 Backup Log Age,Service Recovery,OK,vicente_de_blas,OK - log of ITP_OnLine_4 was backed up 0h ago
2022-12-30T18:17,DSIP071MECL,Database ITP_OnLine_4 Backup Log Age,Service Recovery,OK,SATEC_Asier_pruebas,OK - log of ITP_OnLine_4 was backed up 0h ago
2022-12-30T18:17,DSIP071MECL,Database ITP_OnLine_4 Backup Log Age,Service Recovery,OK,SATEC_Cuenta_Soporte,OK - log of ITP_OnLine_4 was backed up 0h ago
2022-12-30T18:17,DSIP071MECL,Database ITP_OnLine_1 Backup Log Age,Service Recovery,OK,eva_nalda,OK - log of ITP_OnLine_1 was backed up 0h ago
2022-12-30T18:17,DSIP071MECL,Database ITP_OnLine_1 Backup Log Age,Service Recovery,OK,vicente_de_blas,OK - log of ITP_OnLine_1 was backed up 0h ago
2022-12-30T18:17,DSIP071MECL,Database ITP_OnLine_1 Backup Log Age,Service Recovery,OK,SATEC_Asier_pruebas,OK - log of ITP_OnLine_1 was backed up 0h ago
2022-12-30T18:17,DSIP071MECL,Database ITP_OnLine_1 Backup Log Age,Service Recovery,OK,SATEC_Cuenta_Soporte,OK - log of ITP_OnLine_1 was backed up 0h ago
2022-12-30T18:13,ZD20A10E01,port1.0.14,Service Problem,CRITICAL,eneko_guemes,port1.0.14:DOWN: 1 int NOK : CRITICAL
2022-12-30T18:13,ZD20A10E01,port1.0.14,Service Problem,CRITICAL,luis_ortiz,port1.0.14:DOWN: 1 int NOK : CRITICAL
2022-12-30T18:13,ZD20A10E01,port1.0.14,Service Problem,CRITICAL,sergio_baza,port1.0.14:DOWN: 1 int NOK : CRITICAL
2022-12-30T18:13,ZD20A10E01,port1.0.14,Service Problem,CRITICAL,SATEC_Asier_pruebas,port1.0.14:DOWN: 1 int NOK : CRITICAL
2022-12-30T18:13,ZD20A10E01,port1.0.14,Service Problem,CRITICAL,SATEC_Cuenta_Soporte,port1.0.14:DOWN: 1 int NOK : CRITICAL
2022-12-30T18:13,DSIP006SPSB,Database WSS_Content_Share_2 Backup Log Age,Service Recovery,OK,SATEC_Asier_pruebas,OK - log of WSS_Content_Share_2 was backed up 0h ago
2022-12-30T18:13,DSIP006SPSB,Database WSS_Content_Share_2 Backup Log Age,Service Recovery,OK,SATEC_Cuenta_Soporte,OK - log of WSS_Content_Share_2 was backed up 0h ago
2022-12-30T18:13,DSIP006SPSB,Database WSS_Content_Share_2 Backup Log Age,Service Recovery,OK,eva_nalda,OK - log of WSS_Content_Share_2 was backed up 0h ago
2022-12-30T18:13,DSIP006SPSB,Database WSS_Content_Share_2 Backup Log Age,Service Recovery,OK,vicente_de_blas,OK - log of WSS_Content_Share_2 was backed up 0h ago
2022-12-30T18:13,DSIP071MECL,Database ITP_OnLine_9 Backup Log Age,Service Recovery,OK,eva_nalda,OK - log of ITP_OnLine_9 was backed up 0h ago
2022-12-30T18:13,DSIP071MECL,Database ITP_OnLine_9 Backup Log Age,Service Recovery,OK,vicente_de_blas,OK - log of ITP_OnLine_9 was backed up 0h ago
2022-12-30T18:13,DSIP071MECL,Database ITP_OnLine_9 Backup Log Age,Service Recovery,OK,SATEC_Asier_pruebas,OK - log of ITP_OnLine_9 was backed up 0h ago
2022-12-30T18:13,DSIP071MECL,Database ITP_OnLine_9 Backup Log Age,Service Recovery,OK,SATEC_Cuenta_Soporte,OK - log of ITP_OnLine_9 was backed up 0h ago
2022-12-30T18:12,DSIP006SPSB,Database WSS_Content_org_corporacion Backup Log Age,Service Recovery,OK,SATEC_Asier_pruebas,OK - log of WSS_Content_org_corporacion was backed up 1h ago
2022-12-30T18:12,DSIP006SPSB,Database WSS_Content_org_corporacion Backup Log Age,Service Recovery,OK,SATEC_Cuenta_Soporte,OK - log of WSS_Content_org_corporacion was backed up 1h ago
2022-12-30T18:12,DSIP006SPSB,Database WSS_Content_org_corporacion Backup Log Age,Service Recovery,OK,eva_nalda,OK - log of WSS_Content_org_corporacion was backed up 1h ago
2022-12-30T18:12,DSIP006SPSB,Database WSS_Content_org_corporacion Backup Log Age,Service Recovery,OK,vicente_de_blas,OK - log of WSS_Content_org_corporacion was backed up 1h ago
2022-12-30T18:12,DSIP071MECL,Database ITP_OnLine_14 Backup Log Age,Service Recovery,OK,eva_nalda,OK - log of ITP_OnLine_14 was backed up 0h ago
2022-12-30T18:12,DSIP071MECL,Database ITP_OnLine_14 Backup Log Age,Service Recovery,OK,vicente_de_blas,OK - log of ITP_OnLine_14 was backed up 0h ago
2022-12-30T18:12,DSIP071MECL,Database ITP_OnLine_14 Backup Log Age,Service Recovery,OK,SATEC_Asier_pruebas,OK - log of ITP_OnLine_14 was backed up 0h ago
2022-12-30T18:12,DSIP071MECL,Database ITP_OnLine_14 Backup Log Age,Service Recovery,OK,SATEC_Cuenta_Soporte,OK - log of ITP_OnLine_14 was backed up 0h ago
2022-12-30T18:04,ZD20A10E01,port1.0.1,Service Problem,CRITICAL,eneko_guemes,port1.0.1:DOWN: 1 int NOK : CRITICAL
2022-12-30T18:04,ZD20A10E01,port1.0.1,Service Problem,CRITICAL,luis_ortiz,port1.0.1:DOWN: 1 int NOK : CRITICAL
2022-12-30T18:04,ZD20A10E01,port1.0.1,Service Problem,CRITICAL,sergio_baza,port1.0.1:DOWN: 1 int NOK : CRITICAL
2022-12-30T18:04,ZD20A10E01,port1.0.1,Service Problem,CRITICAL,SATEC_Asier_pruebas,port1.0.1:DOWN: 1 int NOK : CRITICAL
2022-12-30T18:04,ZD20A10E01,port1.0.1,Service Problem,CRITICAL,SATEC_Cuenta_Soporte,port1.0.1:DOWN: 1 int NOK : CRITICAL
2022-12-30T18:03,DSIP008SPSB,Database WSS_Content_PRJ_GE Backup Log Age,Service Recovery,OK,SATEC_Asier_pruebas,OK - log of WSS_Content_PRJ_GE was backed up 1h ago
2022-12-30T18:03,DSIP008SPSB,Database WSS_Content_PRJ_GE Backup Log Age,Service Recovery,OK,SATEC_Cuenta_Soporte,OK - log of WSS_Content_PRJ_GE was backed up 1h ago
2022-12-30T18:03,DSIP008SPSB,Database WSS_Content_PRJ_GE Backup Log Age,Service Recovery,OK,eva_nalda,OK - log of WSS_Content_PRJ_GE was backed up 1h ago
2022-12-30T18:03,DSIP008SPSB,Database WSS_Content_PRJ_GE Backup Log Age,Service Recovery,OK,vicente_de_blas,OK - log of WSS_Content_PRJ_GE was backed up 1h ago
2022-12-30T18:00,DSIP008SPSB,Database WSS_Content_PRJ_PW02 Backup Log Age,Service Recovery,OK,SATEC_Asier_pruebas,OK - log of WSS_Content_PRJ_PW02 was backed up 1h ago
2022-12-30T18:00,DSIP008SPSB,Database WSS_Content_PRJ_PW02 Backup Log Age,Service Recovery,OK,SATEC_Cuenta_Soporte,OK - log of WSS_Content_PRJ_PW02 was backed up 1h ago
2022-12-30T18:00,DSIP008SPSB,Database WSS_Content_PRJ_PW02 Backup Log Age,Service Recovery,OK,eva_nalda,OK - log of WSS_Content_PRJ_PW02 was backed up 1h ago
2022-12-30T18:00,DSIP008SPSB,Database WSS_Content_PRJ_PW02 Backup Log Age,Service Recovery,OK,vicente_de_blas,OK - log of WSS_Content_PRJ_PW02 was backed up 1h ago
2022-12-30T17:57,DSIP071MECL,Database ITP_OnLine_5 Backup Log Age,Service Problem,CRITICAL,eva_nalda,CRITICAL - log of ITP_OnLine_5 was backed up 4h ago
2022-12-30T17:57,DSIP071MECL,Database ITP_OnLine_5 Backup Log Age,Service Problem,CRITICAL,vicente_de_blas,CRITICAL - log of ITP_OnLine_5 was backed up 4h ago
2022-12-30T17:57,DSIP071MECL,Database ITP_OnLine_5 Backup Log Age,Service Problem,CRITICAL,SATEC_Asier_pruebas,CRITICAL - log of ITP_OnLine_5 was backed up 4h ago
2022-12-30T17:57,DSIP071MECL,Database ITP_OnLine_5 Backup Log Age,Service Problem,CRITICAL,SATEC_Cuenta_Soporte,CRITICAL - log of ITP_OnLine_5 was backed up 4h ago
2022-12-30T17:53,DSIP071MECL,Database ITP_OnLine_2 Backup Log Age,Service Problem,CRITICAL,eva_nalda,CRITICAL - log of ITP_OnLine_2 was backed up 4h ago
2022-12-30T17:53,DSIP071MECL,Database ITP_OnLine_2 Backup Log Age,Service Problem,CRITICAL,vicente_de_blas,CRITICAL - log of ITP_OnLine_2 was backed up 4h ago
2022-12-30T17:53,DSIP071MECL,Database ITP_OnLine_2 Backup Log Age,Service Problem,CRITICAL,SATEC_Asier_pruebas,CRITICAL - log of ITP_OnLine_2 was backed up 4h ago
2022-12-30T17:53,DSIP071MECL,Database ITP_OnLine_2 Backup Log Age,Service Problem,CRITICAL,SATEC_Cuenta_Soporte,CRITICAL - log of ITP_OnLine_2 was backed up 4h ago
2022-12-30T17:51,ZD20A10E01,port1.0.10,Service Problem,CRITICAL,eneko_guemes,port1.0.10:DOWN: 1 int NOK : CRITICAL
2022-12-30T17:51,ZD20A10E01,port1.0.10,Service Problem,CRITICAL,luis_ortiz,port1.0.10:DOWN: 1 int NOK : CRITICAL
2022-12-30T17:51,ZD20A10E01,port1.0.10,Service Problem,CRITICAL,sergio_baza,port1.0.10:DOWN: 1 int NOK : CRITICAL
2022-12-30T17:51,ZD20A10E01,port1.0.10,Service Problem,CRITICAL,SATEC_Asier_pruebas,port1.0.10:DOWN: 1 int NOK : CRITICAL
2022-12-30T17:51,ZD20A10E01,port1.0.10,Service Problem,CRITICAL,SATEC_Cuenta_Soporte,port1.0.10:DOWN: 1 int NOK : CRITICAL
2022-12-30T17:50,DSIP008SPSB,Database WSS_Content_PRJ_RR_RB3043 Backup Log Age,Service Recovery,OK,SATEC_Asier_pruebas,OK - log of WSS_Content_PRJ_RR_RB3043 was backed up 0h ago
2022-12-30T17:50,DSIP008SPSB,Database WSS_Content_PRJ_RR_RB3043 Backup Log Age,Service Recovery,OK,SATEC_Cuenta_Soporte,OK - log of WSS_Content_PRJ_RR_RB3043 was backed up 0h ago
2022-12-30T17:50,DSIP008SPSB,Database WSS_Content_PRJ_RR_RB3043 Backup Log Age,Service Recovery,OK,eva_nalda,OK - log of WSS_Content_PRJ_RR_RB3043 was backed up 0h ago
2022-12-30T17:50,DSIP008SPSB,Database WSS_Content_PRJ_RR_RB3043 Backup Log Age,Service Recovery,OK,vicente_de_blas,OK - log of WSS_Content_PRJ_RR_RB3043 was backed up 0h ago
2022-12-30T17:49,DSIP071MECL,Database ITP_OnLine_12 Backup Log Age,Service Problem,CRITICAL,eva_nalda,CRITICAL - log of ITP_OnLine_12 was backed up 4h ago
2022-12-30T17:49,DSIP071MECL,Database ITP_OnLine_12 Backup Log Age,Service Problem,CRITICAL,vicente_de_blas,CRITICAL - log of ITP_OnLine_12 was backed up 4h ago
2022-12-30T17:49,DSIP071MECL,Database ITP_OnLine_12 Backup Log Age,Service Problem,CRITICAL,SATEC_Asier_pruebas,CRITICAL - log of ITP_OnLine_12 was backed up 4h ago
2022-12-30T17:49,DSIP071MECL,Database ITP_OnLine_12 Backup Log Age,Service Problem,CRITICAL,SATEC_Cuenta_Soporte,CRITICAL - log of ITP_OnLine_12 was backed up 4h ago
2022-12-30T17:49,DSIP071MECL,Database ITP_OnLine_7 Backup Log Age,Service Problem,CRITICAL,eva_nalda,CRITICAL - log of ITP_OnLine_7 was backed up 4h ago
2022-12-30T17:49,DSIP071MECL,Database ITP_OnLine_7 Backup Log Age,Service Problem,CRITICAL,vicente_de_blas,CRITICAL - log of ITP_OnLine_7 was backed up 4h ago
2022-12-30T17:49,DSIP071MECL,Database ITP_OnLine_7 Backup Log Age,Service Problem,CRITICAL,SATEC_Asier_pruebas,CRITICAL - log of ITP_OnLine_7 was backed up 4h ago
2022-12-30T17:49,DSIP071MECL,Database ITP_OnLine_7 Backup Log Age,Service Problem,CRITICAL,SATEC_Cuenta_Soporte,CRITICAL - log of ITP_OnLine_7 was backed up 4h ago
2022-12-30T17:39,EuskaltelA,Eth1/48 - L3 link ISIS interCPD,Service Recovery,OK,eneko_guemes,Ethernet1/48:UP (30.8Mbps/6891.1Mbps):1 UP: OK
2022-12-30T17:39,EuskaltelA,Eth1/48 - L3 link ISIS interCPD,Service Recovery,OK,luis_ortiz,Ethernet1/48:UP (30.8Mbps/6891.1Mbps):1 UP: OK
2022-12-30T17:39,EuskaltelA,Eth1/48 - L3 link ISIS interCPD,Service Recovery,OK,sergio_baza,Ethernet1/48:UP (30.8Mbps/6891.1Mbps):1 UP: OK
2022-12-30T17:39,EuskaltelA,Eth1/48 - L3 link ISIS interCPD,Service Recovery,OK,SATEC_Asier_pruebas,Ethernet1/48:UP (30.8Mbps/6891.1Mbps):1 UP: OK
2022-12-30T17:39,EuskaltelA,Eth1/48 - L3 link ISIS interCPD,Service Recovery,OK,SATEC_Cuenta_Soporte,Ethernet1/48:UP (30.8Mbps/6891.1Mbps):1 UP: OK
2022-12-30T17:35,ZamudioA,Eth1/48 - L3 link ISIS interCPD,Service Recovery,OK,eneko_guemes,Ethernet1/48:UP (6437.1Mbps/29.9Mbps):1 UP: OK
2022-12-30T17:35,ZamudioA,Eth1/48 - L3 link ISIS interCPD,Service Recovery,OK,luis_ortiz,Ethernet1/48:UP (6437.1Mbps/29.9Mbps):1 UP: OK
2022-12-30T17:35,ZamudioA,Eth1/48 - L3 link ISIS interCPD,Service Recovery,OK,sergio_baza,Ethernet1/48:UP (6437.1Mbps/29.9Mbps):1 UP: OK
2022-12-30T17:35,ZamudioA,Eth1/48 - L3 link ISIS interCPD,Service Recovery,OK,SATEC_Asier_pruebas,Ethernet1/48:UP (6437.1Mbps/29.9Mbps):1 UP: OK
2022-12-30T17:35,ZamudioA,Eth1/48 - L3 link ISIS interCPD,Service Recovery,OK,SATEC_Cuenta_Soporte,Ethernet1/48:UP (6437.1Mbps/29.9Mbps):1 UP: OK
2022-12-30T17:21,DSIP006SPSB,Database WSS_Content_ORGITPITDIRINGAVANZADA Backup Log Age,Service Recovery,OK,SATEC_Asier_pruebas,OK - log of WSS_Content_ORGITPITDIRINGAVANZADA was backed up 0h ago
2022-12-30T17:21,DSIP006SPSB,Database WSS_Content_ORGITPITDIRINGAVANZADA Backup Log Age,Service Recovery,OK,SATEC_Cuenta_Soporte,OK - log of WSS_Content_ORGITPITDIRINGAVANZADA was backed up 0h ago
2022-12-30T17:21,DSIP006SPSB,Database WSS_Content_ORGITPITDIRINGAVANZADA Backup Log Age,Service Recovery,OK,eva_nalda,OK - log of WSS_Content_ORGITPITDIRINGAVANZADA was backed up 0h ago
2022-12-30T17:21,DSIP006SPSB,Database WSS_Content_ORGITPITDIRINGAVANZADA Backup Log Age,Service Recovery,OK,vicente_de_blas,OK - log of WSS_Content_ORGITPITDIRINGAVANZADA was backed up 0h ago
2022-12-30T17:21,DSIP006SPSB,Database WSS_Content_GImagenes Backup Log Age,Service Recovery,OK,SATEC_Asier_pruebas,OK - log of WSS_Content_GImagenes was backed up 0h ago
2022-12-30T17:21,DSIP006SPSB,Database WSS_Content_GImagenes Backup Log Age,Service Recovery,OK,SATEC_Cuenta_Soporte,OK - log of WSS_Content_GImagenes was backed up 0h ago
